objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat
3378,30OH96,STREET_FEA 443,81 (STREET_FEA 443),IS,,3015740042,,,MANUAL,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=1385; METERED_FL=U; PLACEMENT=MIGRATED,30OH96,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1217894400000,{47BB8F98-DCE5-5271-99C4-CF438BA50DEF},-71.005023279999989,42.391464492000068
3379,11EH178,STREET_FEA 3937,866 (STREET_FEA 3937),IS,1098057600000,1105740017,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4109; METERED_FL=U; PLACEMENT=MIGRATED,11EH178,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{9B65198D-5080-5AE4-850B-4122FA9BDF6E},-71.133544030999985,42.288700102000064
3380,11FH2,STREET_FEA 4397,4325 (STREET_FEA 4397),IS,,1106740088,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=157; METERED_FL=U; PLACEMENT=MIGRATED,11FH2,,,US,USMET250,1988,,,,1,,1177632000000,blundonr,1255478400000,{0E0E76DC-DA44-5620-866C-4FF5D29D3B49},-71.130989697999951,42.283904525000025
3381,24FH30,STREET_FEA 787,STREET_FEA 787,IS,,2406740090,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2772; METERED_FL=U; PLACEMENT=MIGRATED,24FH30,,,KE,KEK81-A,2003,,,,1,,1177632000000,blundonr,1271808000000,{34C162A3-F801-502C-AF7A-4CD1D3F5719C},-71.128117554999960,42.357172652000031
3382,2EH36,STREET_FEA 3531,174 OPP (STREET_FEA 3531),IS,,205740019,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=88; METERED_FL=U; PLACEMENT=MIGRATED,2EH36,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{EEDCC55C-A514-5EAB-9435-3481D2872BD8},-71.135765105999951,42.238339090000068
3383,22MH124,STREET_FEA 2069,STREET_FEA 2069,IS,,2213740167,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=6428; METERED_FL=U; PLACEMENT=MIGRATED,22MH124,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1259884800000,{73A26AAE-F0B6-5213-834C-C0A7BFA24E37},-71.039468126999964,42.345889232000047
3384,19HH148,STREET_FEA 4214,1456 (STREET_FEA 4214),IS,738892800000,1908740037,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3225; METERED_FL=U; PLACEMENT=MIGRATED,19HH148,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{41B908DA-C26B-58D2-BF9F-1BF1207E30F5},-71.097289591999981,42.331701426000052
3385,24EH172,STREET_FEA 1577,60 REAR (STREET_FEA 1577),IS,,2405740185,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=2747; METERED_FL=U; PLACEMENT=blundonr,24EH172,,,US,USMET250,1996,,,,1,,1240272000000,blundonr,1249430400000,{A234F65B-E074-53FE-B0E7-A814844A1567},-71.138550259999988,42.356950787000073
3386,8HH40,STREET_FEA 3731,17 (STREET_FEA 3731),IS,1289260800000,808740061,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3592; METERED_FL=U; PLACEMENT=MIGRATED,8HH40,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1306368000000,{4139EE53-F7CD-5969-BA2A-573C0E93E00C},-71.104692101999944,42.270711444000028
3387,20JH10,STREET_FEA 4400,1914 (STREET_FEA 4400),IS,,2010740268,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3054; METERED_FL=U; PLACEMENT=MIGRATED,20JH10,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1225152000000,{3D890313-D8BC-5DB2-BB3D-B2BF32CE8C2D},-71.079404921999981,42.334366774000046
3388,26LH68,STREET_FEA 1083,404 (STREET_FEA 1083),IS,,2612740104,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=2177; METERED_FL=U; PLACEMENT=MIGRATED,26LH68,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{8A230CE5-2FE7-5D33-B416-5D72123B3ECF},-71.051988043999984,42.366806132000079
3389,9DH120,STREET_FEA 4130,40 (STREET_FEA 4130),IS,1209686400000,904740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1529; METERED_FL=U; PLACEMENT=MIGRATED,9DH120,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1267747200000,{EB9DE08F-1A6D-5B23-8219-42FB025B84AB},-71.149519777999956,42.277070895000065
3390,10LH42,STREET_FEA 2866,158 (STREET_FEA 2866),IS,,1012740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1192; METERED_FL=U; PLACEMENT=MIGRATED,10LH42,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231718400000,{ABD7D83E-737B-5A9C-B4DB-D34DEEE17AFC},-71.051799128999960,42.281113898000058
3391,8HH50,STREET_FEA 3636,25-27 (STREET_FEA 3636),IS,757382400000,808740156,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4319; METERED_FL=U; PLACEMENT=MIGRATED,8HH50,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{ECE177C5-1E0F-5FD1-9AAD-ECB87DAAC7BF},-71.096949324999969,42.268053155000075
3392,27MH124,STREET_FEA 503,113 (STREET_FEA 503),IS,,2713740011,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2078; METERED_FL=U; PLACEMENT=MIGRATED,27MH124,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1330560000000,{33E385F4-E47C-5C5E-B83A-7679F216FCED},-71.034687345999941,42.376396964000037
3393,14KH34,STREET_FEA 2593,12 (STREET_FEA 2593),IS,,1411740106,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4192; METERED_FL=U; PLACEMENT=MIGRATED,14KH34,,,US,USMET250,1995,,,,1,,1177632000000,denapolipd,1224720000000,{CDB9B78B-5FD3-51E2-AA48-8FB45E2F50A7},-71.066865989999940,42.302536456000041
3394,16IH126,STREET_FEA 1789,36 (STREET_FEA 1789),IS,,1609740106,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3181; METERED_FL=U; PLACEMENT=MIGRATED,16IH126,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1240531200000,{253B3C8C-B084-5A4E-8D05-EA3460C42F10},-71.080550896999966,42.313493369000071
3395,17HH11,STREET_FEA 960,65 (STREET_FEA 960),IS,,1708740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2969; METERED_FL=U; PLACEMENT=MIGRATED,17HH11,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1231459200000,{FED3AAD9-CC32-5037-88A1-A0689A5A7B44},-71.103819850999969,42.320135586000049
3396,20MH107,STREET_FEA 15,564 (STREET_FEA 15),IS,,2013740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2354; METERED_FL=U; PLACEMENT=MIGRATED,20MH107,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1225238400000,{E2767984-0FD1-5AC4-BC15-9A5A01E91EDA},-71.037317619999953,42.338176325000063
3397,23KH892,STREET_FEA 2551,166 OPP (STREET_FEA 2551),IS,,2311740839,,,MANUAL,,,,,BWSC,SERVICE_AR=HPFS; CROSS_STRE=440; METERED_FL=U; PLACEMENT=MIGRATED,23KH892,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{B477BB04-2D4F-5FB5-AB8E-7671ECC8C7E3},-71.058703514999934,42.350736834000031
3398,18IH178,STREET_FEA 4385,130 (STREET_FEA 4385),IS,1181606400000,1809740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2921; METERED_FL=U; PLACEMENT=MIGRATED,18IH178,,,KE,KEK81-A,2005,,,,1,,1177632000000,blundonr,1255478400000,{24A567BF-5DEF-5201-9C14-3D93685DB9D9},-71.083161487999973,42.326231010000072
3399,14CH8,STREET_FEA 679,59 (STREET_FEA 679),IS,,1403740005,,,GPS,,,,,PRIV,SERVICE_AR=SEH; CROSS_STRE=678; METERED_FL=U; PLACEMENT=MIGRATED,14CH8,,,KE,KEK11,1974,,,,1,,1177632000000,mulline,1251763200000,{BB256C2A-792D-5986-8D58-CA9C72967F5E},-71.165192626999954,42.302407130000063
3400,20LH253,STREET_FEA 5016,STREET_FEA 5016,IS,931910400000,2012740289,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1235; METERED_FL=U; PLACEMENT=MIGRATED,20LH253,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{1074E20D-7A39-5DCC-A6B6-278BA43CF8C6},-71.053139559999977,42.338017612000044
3401,12BH4,STREET_FEA 384,STREET_FEA 384,IS,,1202740008,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3417; METERED_FL=U; PLACEMENT=MIGRATED,12BH4,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{20FC0A16-D2D6-5FF6-81CE-44D951551D42},-71.174484409999934,42.291675609000038
3402,10HH38,STREET_FEA 2091,29-29A OPP (STREET_FEA 2091),IS,,1008740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1707; METERED_FL=U; PLACEMENT=MIGRATED,10HH38,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1236211200000,{705A9AA0-29D5-5738-A3FD-E33054725EC1},-71.094748481999943,42.279256028000077
3403,25LH770,STREET_FEA 2529,STREET_FEA 2529,IS,1259625600000,2512740172,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=341; METERED_FL=U; PLACEMENT=BlundoNR,25LH770,,,KE,KEK81-A,2009,,,,1,,1294358400000,BlundoNR,1294358400000,{950799FC-79F1-5E43-BEBD-8757AE014ADB},-71.050015114999951,42.363400880000029
3404,16JH94,STREET_FEA 4609,30-32 OPP (STREET_FEA 4609),IS,599616000000,1610740032,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1237; METERED_FL=U; PLACEMENT=MIGRATED,16JH94,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{BDF1E61B-367F-599A-A631-F8BE738F5756},-71.076429469999937,42.315815844000042
3405,24EH152,STREET_FEA 2985,18 OPP (STREET_FEA 2985),IS,1042502400000,2405740031,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=437; METERED_FL=U; PLACEMENT=MIGRATED,24EH152,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{BC45296C-6D9C-5052-AFDC-527A7885CCC7},-71.131499399999939,42.359903530000054
3406,12DH50,STREET_FEA 2678,211 (STREET_FEA 2678),IS,,1204740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3582; METERED_FL=U; PLACEMENT=MIGRATED,12DH50,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{9643B438-503F-59C5-8F63-BE687B06A2E1},-71.155435119999936,42.294125703000077
3407,14KH36,STREET_FEA 2593,22 (STREET_FEA 2593),IS,,1411740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4192; METERED_FL=U; PLACEMENT=MIGRATED,14KH36,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1224720000000,{AE92B8A0-D3FA-5FAA-856E-84E0068B4D1C},-71.066179195999950,42.302716965000059
3408,8JH12,STREET_FEA 3604,139 (STREET_FEA 3604),IS,694224000000,810740044,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1950; METERED_FL=U; PLACEMENT=MIGRATED,8JH12,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1237420800000,{2056B2B9-4204-5BD5-8627-160E53ED3719},-71.077098817999968,42.271589324000047
3409,18HH96,STREET_FEA 3225,STREET_FEA 3225,IS,,1808740040,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3039; METERED_FL=U; PLACEMENT=MIGRATED,18HH96,,,US,USMET250,1991,,,,1,,1177632000000,blundonr,1255478400000,{9B167C2A-9ACD-5ED0-9FEB-BFD1D1BA0BDA},-71.099859806999973,42.326495335000061
3410,22LH143,STREET_FEA 112,304 (STREET_FEA 112),IS,1077148800000,2212740221,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3014; METERED_FL=U; PLACEMENT=MIGRATED,22LH143,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{E4FD4667-DC0C-590E-BE0F-9DD2D285783B},-71.049907878999988,42.348615314000028
3411,6CH60,STREET_FEA 3966,STREET_FEA 3966,IS,,603740021,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4781; METERED_FL=U; PLACEMENT=MIGRATED,6CH60,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1240790400000,{9BA42B7F-0A10-55F6-A59F-67A416FEB107},-71.158228382999937,42.260921059000054
3412,7DH102,STREET_FEA 1324,21 OPP (STREET_FEA 1324),IS,,704740103,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4401; METERED_FL=U; PLACEMENT=MIGRATED,7DH102,,,MU,MUCENT,1991,,,,1,,1177632000000,connorsm,1240790400000,{4AB8A472-CC3A-5A19-84D4-ABC3024D4F65},-71.154218684999933,42.261948716000063
3413,26LH26,STREET_FEA 2702,29 (STREET_FEA 2702),IS,,2612740063,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2528; METERED_FL=U; PLACEMENT=MIGRATED,26LH26,,,MU,MUCENT,1994,,,,1,,1177632000000,denapolipd,1217894400000,{825194F6-2EA4-59A0-AEBE-45522FD80893},-71.041158351999968,42.366936688000067
3414,18JH180,STREET_FEA 3081,196 OPP (STREET_FEA 3081),IS,,1810740141,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3890; METERED_FL=U; PLACEMENT=MIGRATED,18JH180,,,MU,MUCENT,1991,,,,1,,1177632000000,mulline,1231372800000,{4C759091-2785-5E31-BE7C-AC486536BC34},-71.068570875999967,42.324342440000066
3415,11DH164,STREET_FEA 1556,60 (STREET_FEA 1556),IS,1218499200000,1104740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3721; METERED_FL=U; PLACEMENT=MIGRATED,11DH164,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1257984000000,{C1B8FDB6-F7A7-53FC-A4DA-F6BDF5CEC5B5},-71.148468847999936,42.289183261000062
3416,13EH20,STREET_FEA 4300,STREET_FEA 4300,IS,,1305740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4311; METERED_FL=U; PLACEMENT=MIGRATED,13EH20,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{CEE5C022-04E4-58C8-9689-F9ED05E5379A},-71.140175135999982,42.295842693000054
3417,18JH32,STREET_FEA 1313,14 (STREET_FEA 1313),IS,,1810330002,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2224; METERED_FL=U; PLACEMENT=MIGRATED,18JH32,,,LO,U,,,,,1,,1177632000000,poyantm,1464739200000,{577BB18B-A6EC-5183-8E60-DF700DD7FEA1},-71.074283484999967,42.322858570000051
3418,23KH134,STREET_FEA 2225,43-45 OPP (STREET_FEA 2225),IS,1248307200000,2311740645,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2413; METERED_FL=U; PLACEMENT=MIGRATED,23KH134,,,KE,KEK81-A,2009,,,,1,,1177632000000,digiornom,1449446400000,{2E1786A1-780B-5E51-91E1-20A0C7EB01B2},-71.060320003999948,42.349949605000063
3419,11EH14,STREET_FEA 641,85 (STREET_FEA 641),IS,,1105740156,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1052; METERED_FL=U; PLACEMENT=MIGRATED,11EH14,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{59CCF345-D863-54AE-941D-7B809A0393A1},-71.142569781999953,42.284353110000040
3420,10FH142,STREET_FEA 1213,129 OPP (STREET_FEA 1213),IS,,1006740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3889; METERED_FL=U; PLACEMENT=MIGRATED,10FH142,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1236211200000,{52CCC929-5559-5136-AE0B-6A2A9B872647},-71.124038100999940,42.283224096000026
3421,16LH16,STREET_FEA 4093,135 OPP (STREET_FEA 4093),IS,1182124800000,1612740007,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4046; METERED_FL=U; PLACEMENT=MIGRATED,16LH16,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1224460800000,{44C9C828-D2F9-502C-83B3-D78D2C6C3928},-71.052638741999942,42.316142565000064
3422,11DH181,STREET_FEA 2823,30 (STREET_FEA 2823),IS,,1104740182,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1028; METERED_FL=U; PLACEMENT=blundonr,11DH181,,,MU,MUCENT,1991,,,,1,,1247616000000,blundonr,1249430400000,{1282367F-D8D7-5B63-B629-596C66B7E63F},-71.151677349999943,42.285090043000025
3423,12CH132,STREET_FEA 4550,258 (STREET_FEA 4550),IS,878515200000,1203740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1610; METERED_FL=U; PLACEMENT=MIGRATED,12CH132,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{EBF576D8-F838-571B-8A61-B98A6B98A21A},-71.157761063999942,42.294069739000065
3424,28MH88,STREET_FEA 3793,225 (STREET_FEA 3793),IS,,2813740170,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,28MH88,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{A355BD9A-5767-54D4-9088-E62FA88354AD},-71.033079314999952,42.377782286000070
3425,16GH94,STREET_FEA 3632,10 (STREET_FEA 3632),IS,,1607740013,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,16GH94,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{ADF6F5CC-F4EA-506A-B690-852BDE1478BF},-71.112778963999972,42.316185379000046
3426,11DH16,STREET_FEA 2064,44 (STREET_FEA 2064),IS,,1104740090,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=886; METERED_FL=U; PLACEMENT=MIGRATED,11DH16,,,US,USSEN,1986,,,,1,,1177632000000,blundonr,1255478400000,{0F5A724A-404F-53D5-A51A-83A5BDDAB6FF},-71.157337590999987,42.286645709000027
3427,21GH34,STREET_FEA 3615,180 (STREET_FEA 3615),IS,,2107740002,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3405; METERED_FL=U; PLACEMENT=MIGRATED,21GH34,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1271808000000,{92E54D77-2CCD-5A68-96F3-A2C6B35B4399},-71.106254849999971,42.342257544000063
3428,18JH211,STREET_FEA 2526,3 OPP (STREET_FEA 2526),IS,,1810740160,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,18JH211,,,DA,ADB-84-B,1991,,,,1,,1177632000000,mulline,1231372800000,{358D6CF1-8FF1-5BB1-B943-2AAC6267BA33},-71.074827245999984,42.323851529000081
3429,19JH12,STREET_FEA 1564,STREET_FEA 1564,IS,,1910740244,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=129; METERED_FL=U; PLACEMENT=MIGRATED,19JH12,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{C2A56D77-C0E9-5529-8BD8-0CC8FEC9722A},-71.076707382999984,42.328124296000055
3430,22HH17,STREET_FEA 447,868 (STREET_FEA 447),IS,,2208740203,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,22HH17,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{5D64812D-3FE0-5A4F-927F-957964877F17},-71.104404254999963,42.346935504000044
3431,15FH52,STREET_FEA 865,10 (STREET_FEA 865),IS,,1506740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2937; METERED_FL=U; PLACEMENT=MIGRATED,15FH52,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1233273600000,{6829CE03-CC15-52CA-8171-7FE35F033883},-71.124333793999938,42.310601188000078
3432,13FH40,STREET_FEA 187,44 (STREET_FEA 187),IS,,1306740039,,,MANUAL,,,,,PRIV,SERVICE_AR=SEH; CROSS_STRE=712; METERED_FL=U; PLACEMENT=BlundoNR,13FH40,,,DA,ADB-84-B,1995,,,,1,,1316044800000,BlundoNR,1316044800000,{D741DA77-CB9B-51D6-93BB-BF80BDC9265B},-71.131214822999937,42.299284426000042
3433,14FH85,STREET_FEA 187,44 (STREET_FEA 187),IS,,1406740093,,,MANUAL,,,,,PRIV,SERVICE_AR=SEH; CROSS_STRE=712; METERED_FL=U; PLACEMENT=BlundoNR,14FH85,,,DA,ADB-84-B,1995,,,,1,,1316044800000,BlundoNR,1316044800000,{41C869B8-74E4-56DC-9A53-A516D7F295EB},-71.130429704999983,42.300451519000035
3434,20KH6,STREET_FEA 45,99 (STREET_FEA 45),IS,,2011740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1796; METERED_FL=U; PLACEMENT=MIGRATED,20KH6,,,KE,KEK81-A,1998,,,,1,,1177632000000,chalmersh,1225238400000,{7D9F1388-B997-5D37-BD93-94EF5DDA55C0},-71.066606799999988,42.333770089000041
3435,8FH22,STREET_FEA 471,762 OPP (STREET_FEA 471),IS,,806740102,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=472; METERED_FL=U; PLACEMENT=MIGRATED,8FH22,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{48A2A317-B00C-55C4-BC7E-96131A6190CB},-71.126155086999972,42.267811364000067
3436,8IH62,STREET_FEA 3588,7 OPP (STREET_FEA 3588),IS,,809740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=666; METERED_FL=U; PLACEMENT=MIGRATED,8IH62,,,KE,KEK81,2012,,,,1,,1177632000000,chalmersh,1237420800000,{5390D995-A88A-5065-ABE9-BAB2018D886A},-71.085715169999958,42.271408235000081
3437,23GH24,STREET_FEA 1092,STREET_FEA 1092,IS,,2307740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=591; METERED_FL=U; PLACEMENT=MIGRATED,23GH24,,,MU,MUCENT,2005,,,,1,,1177632000000,chalmersh,1250208000000,{A64D5B4B-0EC9-5B52-BD24-C612A486ECDC},-71.110476285999937,42.350700874000040
3438,27KH10,STREET_FEA 3043,STREET_FEA 3043,IS,,2711740217,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2269; METERED_FL=U; PLACEMENT=MIGRATED,27KH10,,,KE,KEK81,2011,,,,1,,1177632000000,blundonr,1255478400000,{339CFDDB-FD57-5FA0-9B58-E573BBA08BF7},-71.065460742999960,42.372428538000065
3439,27MH20,STREET_FEA 588,245 OPP (STREET_FEA 588),IS,1238716800000,2713740015,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2537; METERED_FL=U; PLACEMENT=MIGRATED,27MH20,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1288051200000,{59986D73-1E06-59BB-85D2-B3BB32572A35},-71.039900330999956,42.376432696000052
3440,18LH20,STREET_FEA 3144,401 (STREET_FEA 3144),IS,,1812740008,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2841; METERED_FL=U; PLACEMENT=MIGRATED,18LH20,,,US,USH205,1997,,,,1,,1177632000000,connorsm,1221004800000,{F8A6B4B2-925B-5490-8DA2-845A1098CD9F},-71.052619759999970,42.326507564000053
3441,8IH44,STREET_FEA 4308,2 OPP (STREET_FEA 4308),IS,,809740018,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1256; METERED_FL=U; PLACEMENT=MIGRATED,8IH44,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1237420800000,{204FB8DB-C07E-5CF5-AA56-2DCDBD54BEA1},-71.089071522999973,42.271656835000044
3442,8JH42,STREET_FEA 3605,15 (STREET_FEA 3605),IS,694224000000,810740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4515; METERED_FL=U; PLACEMENT=MIGRATED,8JH42,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{FCC8A6C8-EF6D-5398-A691-559023C65DA9},-71.070394269999952,42.272172193000074
3443,13FH39,STREET_FEA 187,44 (STREET_FEA 187),IS,,1306740038,,,MANUAL,,,,,PRIV,SERVICE_AR=SEH; CROSS_STRE=712; METERED_FL=U; PLACEMENT=BlundoNR,13FH39,,,DA,ADB-84-B,1995,,,,1,,1316044800000,BlundoNR,1316044800000,{7677FD8E-D352-5400-8E69-31895C6E5C61},-71.130364742999973,42.299887838000075
3444,11EH50,STREET_FEA 883,1585 (STREET_FEA 883),IS,1002844800000,1105740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2899; METERED_FL=U; PLACEMENT=MIGRATED,11EH50,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{E386FE3A-8226-584B-9956-E59AEDDCCA7F},-71.142957060999947,42.288761683000075
3445,20IH189,STREET_FEA 0,STREET_FEA 0,IS,,2009740266,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,20IH189,,,U,U,,,,,1,,1272326400000,mulline,1272499200000,{30556F16-10C3-5AAD-AFDD-B46E4F43635D},-71.080835799999988,42.336997672000052
3446,14KH44,STREET_FEA 1376,145 OPP (STREET_FEA 1376),IS,662688000000,1411740049,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1376; METERED_FL=U; PLACEMENT=MIGRATED,14KH44,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1224720000000,{EA088D61-64D5-5211-A00B-0B3BD47B64A8},-71.064926410999988,42.303979737000077
3447,8FH66,STREET_FEA 464,608 (STREET_FEA 464),IS,,806740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=213; METERED_FL=U; PLACEMENT=MIGRATED,8FH66,,,US,USMET250,1989,,,,1,,1177632000000,denapolipd,1250467200000,{51522171-8546-5EC5-B981-E4A291108668},-71.128021428999944,42.272591291000026
